Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27,No,Travel_Frequently,Sales,3,Below College,Medical,Very High,Female,Very High,2,Sales Executive,Very High,Divorced,4647,1,Yes,20,Outstanding,Medium,Moderate,6,3,3,6,5,0,4
37,No,Travel_Rarely,Research & Development,10,College,Life Sciences,Very High,Male,Very High,1,Research Scientist,Very High,Single,4680,3,No,17,Excellent,Low,None,4,2,3,1,0,0,0
50,No,Travel_Rarely,Research & Development,28,Below College,Medical,Very High,Male,Very High,1,Laboratory Technician,High,Married,3221,1,Yes,11,Excellent,High,High,20,3,3,20,8,3,8
34,No,Travel_Rarely,Research & Development,9,Bachelor,Medical,Very High,Female,Medium,3,Healthcare Representative,Medium,Single,8621,1,No,14,Excellent,Medium,None,9,3,4,8,7,7,7
24,Yes,Travel_Rarely,Sales,3,College,Life Sciences,Low,Female,High,2,Sales Executive,High,Single,4577,9,No,14,Excellent,Low,None,4,3,3,2,2,2,0
39,No,Travel_Rarely,Research & Development,2,Master,Technical Degree,Very High,Female,Medium,2,Healthcare Representative,High,Single,4553,1,No,11,Excellent,Low,None,20,4,3,20,7,11,10
32,No,Travel_Rarely,Sales,10,Bachelor,Marketing,Very High,Male,High,2,Sales Executive,Very High,Single,5396,1,No,12,Excellent,Very High,None,10,2,2,10,7,0,8
50,Yes,Travel_Frequently,Sales,8,College,Technical Degree,Medium,Male,High,2,Sales Executive,High,Married,6796,3,Yes,14,Excellent,Low,Basic,18,4,3,4,3,1,3
38,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Medium,Female,Very High,2,Healthcare Representative,Very High,Single,7625,0,No,13,Excellent,High,None,10,4,2,9,7,1,8
27,No,Travel_Rarely,Research & Development,1,College,Life Sciences,High,Female,High,3,Manufacturing Director,Low,Married,7412,1,No,11,Excellent,Very High,None,9,3,3,9,7,0,7
32,No,Travel_Rarely,Research & Development,3,College,Life Sciences,High,Female,High,3,Research Director,Very High,Single,11159,3,No,15,Excellent,Very High,None,10,6,3,7,7,7,7
47,No,Travel_Rarely,Sales,14,Master,Marketing,Very High,Male,High,2,Sales Executive,Low,Single,4960,2,No,12,Excellent,Very High,None,20,2,3,7,7,1,7
40,No,Travel_Frequently,Sales,5,Master,Life Sciences,Very High,Male,Medium,3,Sales Executive,Low,Married,10475,5,Yes,21,Outstanding,High,Basic,20,2,3,18,13,1,12
53,No,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,High,Male,Very High,4,Research Director,High,Married,14814,3,No,19,Excellent,High,None,32,3,3,5,1,1,3
41,No,Travel_Rarely,Human Resources,10,Master,Human Resources,Medium,Male,Medium,5,Manager,Very High,Divorced,19141,3,No,15,Excellent,Medium,High,23,2,2,21,6,12,6
60,No,Travel_Rarely,Sales,16,Master,Marketing,Low,Male,High,2,Sales Executive,Low,Single,5405,8,No,14,Excellent,Very High,None,10,1,3,2,2,2,2
27,No,Travel_Frequently,Research & Development,10,College,Life Sciences,Very High,Male,High,3,Manufacturing Director,Low,Divorced,8793,1,No,21,Outstanding,High,Moderate,9,4,2,9,7,1,7
41,No,Travel_Rarely,Human Resources,1,Bachelor,Human Resources,Very High,Male,Medium,5,Manager,High,Married,19189,1,No,12,Excellent,Medium,Basic,22,3,3,22,7,2,10
50,No,Travel_Rarely,Sales,8,Master,Marketing,Very High,Male,High,1,Sales Representative,Medium,Married,3875,7,No,15,Excellent,Very High,Basic,4,2,3,2,2,2,2
28,Yes,Travel_Rarely,Research & Development,1,College,Life Sciences,Low,Female,Low,1,Research Scientist,Medium,Single,2216,7,Yes,13,Excellent,Very High,None,10,4,3,7,7,3,7
36,No,Non-Travel,Research & Development,8,Bachelor,Life Sciences,Low,Female,Very High,3,Research Director,Low,Married,11713,9,No,14,Excellent,Low,Basic,10,2,3,8,7,0,5
38,No,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,High,Female,High,3,Manufacturing Director,High,Single,7861,4,Yes,14,Excellent,Very High,None,10,4,4,1,0,0,0
44,No,Non-Travel,Research & Development,24,Bachelor,Medical,Low,Male,Low,1,Laboratory Technician,High,Single,3708,2,No,14,Excellent,High,None,9,5,3,5,2,1,4
47,No,Travel_Frequently,Sales,3,Bachelor,Medical,Very High,Female,High,4,Sales Executive,High,Divorced,13770,9,Yes,12,Excellent,Very High,Moderate,28,2,2,22,2,11,13
30,No,Travel_Rarely,Sales,27,Doctor,Marketing,High,Male,High,2,Sales Executive,Very High,Divorced,5304,7,No,23,Outstanding,Very High,Basic,10,2,2,8,7,7,7
29,No,Travel_Rarely,Sales,10,Bachelor,Life Sciences,High,Male,High,1,Sales Representative,High,Single,2642,1,No,11,Excellent,High,None,1,6,3,1,0,0,0
42,Yes,Travel_Frequently,Research & Development,19,Bachelor,Medical,High,Male,Very High,1,Research Scientist,High,Divorced,2759,6,Yes,12,Excellent,Very High,None,7,2,3,2,2,2,2
43,No,Travel_Frequently,Sales,15,Bachelor,Life Sciences,Very High,Male,Medium,2,Sales Executive,Very High,Married,6804,3,No,18,Excellent,High,Basic,7,5,3,2,2,2,2
34,No,Travel_Rarely,Research & Development,8,College,Medical,Medium,Female,High,2,Healthcare Representative,High,Single,6142,3,No,11,Excellent,Very High,None,10,2,3,5,1,4,3
23,No,Travel_Rarely,Research & Development,9,Below College,Medical,Medium,Male,High,1,Laboratory Technician,Low,Married,2500,1,No,14,Excellent,Very High,Basic,5,2,4,4,3,0,2
39,No,Travel_Rarely,Human Resources,3,Bachelor,Human Resources,High,Female,Very High,2,Human Resources,Medium,Married,6389,9,No,15,Excellent,High,Basic,12,3,1,8,3,3,6
56,No,Travel_Rarely,Research & Development,9,Bachelor,Medical,High,Male,High,4,Healthcare Representative,Very High,Married,11103,7,No,11,Excellent,High,None,30,1,2,10,7,1,1
40,No,Travel_Rarely,Research & Development,2,Below College,Medical,Very High,Female,Medium,1,Research Scientist,Very High,Single,2342,0,Yes,20,Outstanding,Very High,None,5,2,2,4,2,2,3
27,No,Travel_Rarely,Research & Development,7,Bachelor,Medical,Very High,Female,Medium,2,Healthcare Representative,Low,Single,6811,8,No,19,Excellent,Low,None,9,2,1,7,6,0,7
29,No,Travel_Rarely,Sales,10,Bachelor,Marketing,Very High,Male,High,1,Sales Representative,Medium,Divorced,2297,1,No,14,Excellent,Very High,Moderate,2,2,3,2,2,2,2
53,No,Travel_Rarely,Research & Development,6,Bachelor,Life Sciences,Very High,Male,High,2,Laboratory Technician,Very High,Single,2450,2,No,17,Excellent,Very High,None,19,4,3,2,2,2,2
35,No,Non-Travel,Research & Development,2,Master,Life Sciences,Very High,Female,High,2,Healthcare Representative,Low,Divorced,5093,2,No,11,Excellent,Low,Basic,16,2,4,1,0,0,0
32,No,Travel_Frequently,Research & Development,24,Master,Life Sciences,Low,Male,High,2,Laboratory Technician,Very High,Married,5309,1,No,15,Excellent,Very High,Moderate,10,2,3,10,8,4,7
38,No,Travel_Rarely,Research & Development,2,Doctor,Medical,Very High,Male,High,1,Research Scientist,High,Married,3057,6,Yes,13,Excellent,Medium,Basic,6,0,1,1,0,0,1
34,No,Travel_Rarely,Research & Development,8,Doctor,Life Sciences,Medium,Female,High,2,Manufacturing Director,Low,Divorced,5121,3,No,14,Excellent,High,Basic,7,3,3,0,0,0,0
52,No,Travel_Rarely,Sales,3,Master,Marketing,High,Male,Medium,4,Manager,Low,Married,16856,1,No,11,Excellent,Low,None,34,3,4,34,6,1,16
33,Yes,Travel_Rarely,Research & Development,1,Master,Other,Very High,Male,High,1,Research Scientist,Very High,Single,2686,1,Yes,13,Excellent,High,None,10,2,2,10,9,7,8
25,No,Travel_Rarely,Sales,26,Below College,Medical,High,Female,High,2,Sales Executive,Very High,Single,6180,1,No,23,Outstanding,Medium,None,6,5,2,6,5,1,4
45,No,Travel_Rarely,Sales,2,College,Technical Degree,Medium,Male,Low,2,Sales Representative,High,Single,6632,0,No,13,Excellent,Low,None,9,3,3,8,7,3,1
23,No,Travel_Rarely,Research & Development,10,Below College,Medical,Low,Male,Very High,1,Research Scientist,High,Single,3505,1,No,18,Excellent,Very High,None,2,3,3,2,2,0,2
47,Yes,Travel_Frequently,Sales,27,College,Life Sciences,Medium,Female,Very High,2,Sales Executive,High,Single,6397,4,Yes,12,Excellent,Very High,None,8,2,3,5,4,1,3
34,No,Travel_Rarely,Sales,2,Bachelor,Other,Very High,Male,High,2,Sales Executive,Very High,Single,6274,1,No,22,Outstanding,High,None,6,5,3,6,5,1,4
55,Yes,Travel_Rarely,Research & Development,2,Bachelor,Medical,Very High,Male,High,5,Manager,Low,Married,19859,5,Yes,13,Excellent,Very High,Basic,24,2,3,5,2,1,4
36,No,Non-Travel,Sales,8,Master,Life Sciences,Low,Male,Medium,3,Sales Executive,Low,Single,7587,1,No,15,Excellent,Medium,None,10,1,3,10,7,0,9
52,No,Non-Travel,Research & Development,19,Master,Medical,Very High,Male,High,1,Research Scientist,Very High,Married,4258,0,No,18,Excellent,Low,Basic,5,3,3,4,3,1,2
26,No,Travel_Frequently,Research & Development,1,College,Life Sciences,Low,Female,Low,1,Laboratory Technician,Very High,Divorced,4364,3,No,14,Excellent,Low,Basic,5,2,3,2,2,2,0
29,No,Travel_Rarely,Research & Development,27,Bachelor,Medical,Medium,Female,High,2,Healthcare Representative,High,Married,4335,4,No,12,Excellent,Low,Basic,11,3,2,8,7,1,1
26,Yes,Travel_Rarely,Sales,8,Bachelor,Technical Degree,Very High,Male,Medium,2,Sales Executive,Low,Single,5326,6,No,17,Excellent,High,None,6,2,2,4,3,1,2
34,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Medium,Female,Very High,1,Research Scientist,Very High,Single,3280,2,No,16,Excellent,High,None,10,2,3,4,2,1,3
54,No,Travel_Rarely,Research & Development,19,Master,Medical,Very High,Female,High,2,Manufacturing Director,Low,Divorced,5485,9,Yes,11,Excellent,Medium,Moderate,9,4,3,5,3,1,4
27,No,Travel_Frequently,Sales,8,Below College,Marketing,High,Male,High,2,Sales Executive,Very High,Married,4342,0,No,19,Excellent,Medium,Basic,5,3,3,4,2,1,1
37,No,Travel_Rarely,Research & Development,10,Below College,Life Sciences,Very High,Female,High,1,Research Scientist,Low,Divorced,2782,0,Yes,13,Excellent,Medium,Moderate,6,3,2,5,3,4,3
38,No,Travel_Frequently,Research & Development,2,Master,Life Sciences,Low,Female,Very High,2,Manufacturing Director,Low,Single,5980,6,Yes,12,Excellent,Very High,None,17,2,3,15,7,4,12
34,No,Travel_Rarely,Research & Development,2,Master,Medical,High,Female,Medium,1,Research Scientist,Low,Single,4381,1,No,11,Excellent,High,None,6,3,3,6,5,1,3
35,No,Travel_Rarely,Sales,8,Master,Life Sciences,Low,Female,High,1,Sales Representative,Very High,Married,2572,1,No,16,Excellent,Medium,Basic,3,1,2,3,2,0,2
30,No,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,Very High,Male,Low,1,Laboratory Technician,High,Married,3833,3,No,21,Outstanding,High,Moderate,7,2,3,2,2,0,2
40,No,Travel_Frequently,Research & Development,2,College,Medical,High,Female,Very High,2,Healthcare Representative,Medium,Married,4244,1,No,24,Outstanding,Very High,Basic,8,2,3,8,7,3,7
34,No,Travel_Rarely,Sales,8,College,Life Sciences,High,Female,High,2,Sales Executive,Low,Married,6500,5,No,17,Excellent,Medium,Basic,6,1,3,3,2,1,2
42,No,Travel_Frequently,Research & Development,8,Bachelor,Life Sciences,Medium,Male,High,5,Manager,Very High,Divorced,18430,1,No,13,Excellent,Medium,Basic,24,4,2,24,7,14,9
23,Yes,Travel_Rarely,Research & Development,6,Bachelor,Life Sciences,High,Male,Very High,1,Laboratory Technician,Low,Married,1601,1,Yes,21,Outstanding,High,Moderate,1,2,3,0,0,0,0
24,No,Non-Travel,Research & Development,9,Bachelor,Life Sciences,High,Male,Medium,1,Laboratory Technician,Medium,Divorced,2694,1,No,11,Excellent,High,High,1,4,3,1,0,0,0
52,No,Travel_Rarely,Research & Development,11,Master,Life Sciences,Very High,Female,High,2,Laboratory Technician,High,Married,3149,8,No,20,Outstanding,Medium,Basic,9,3,3,5,2,1,4
50,No,Travel_Rarely,Research & Development,2,Bachelor,Medical,High,Male,High,4,Research Director,High,Married,17639,5,No,16,Excellent,Very High,None,30,3,3,4,3,0,3
29,Yes,Travel_Rarely,Research & Development,1,College,Life Sciences,Medium,Female,Medium,1,Laboratory Technician,Low,Married,2319,1,Yes,11,Excellent,Very High,Basic,1,1,3,1,0,0,0
33,No,Travel_Rarely,Research & Development,7,Bachelor,Medical,High,Male,High,3,Research Director,High,Married,11691,0,No,11,Excellent,Very High,None,14,3,4,13,9,3,7
33,Yes,Travel_Rarely,Sales,16,Bachelor,Marketing,Low,Female,High,2,Sales Executive,Low,Single,5324,5,No,15,Excellent,High,None,6,3,3,3,2,0,2
47,No,Travel_Rarely,Research & Development,2,College,Other,High,Female,High,4,Manager,Very High,Married,16752,1,Yes,11,Excellent,High,Basic,26,3,2,26,14,3,0
36,No,Travel_Rarely,Research & Development,1,Bachelor,Other,High,Female,High,2,Manufacturing Director,Medium,Married,5228,0,No,15,Excellent,Low,Basic,10,2,3,9,7,0,5
29,No,Travel_Rarely,Research & Development,23,College,Life Sciences,High,Male,Very High,1,Research Scientist,High,Married,2700,1,No,24,Outstanding,High,Basic,10,3,3,10,7,0,7
58,Yes,Travel_Rarely,Research & Development,2,Master,Life Sciences,Very High,Male,High,5,Research Director,Medium,Single,19246,7,Yes,12,Excellent,Very High,None,40,2,3,31,15,13,8
35,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,Very High,Female,Very High,1,Research Scientist,High,Single,2506,3,No,13,Excellent,High,None,7,0,3,2,2,2,2
42,No,Travel_Rarely,Research & Development,1,College,Life Sciences,Very High,Female,Medium,2,Manufacturing Director,Very High,Married,6062,9,Yes,13,Excellent,Very High,Basic,8,4,3,4,3,0,2
28,Yes,Travel_Rarely,Research & Development,2,Master,Medical,High,Male,High,1,Research Scientist,High,Single,4382,6,No,17,Excellent,Very High,None,5,3,2,2,2,2,1
36,No,Travel_Rarely,Human Resources,13,Bachelor,Human Resources,High,Male,High,1,Human Resources,Medium,Married,2143,4,No,13,Excellent,Medium,Basic,8,2,3,5,2,0,4
32,No,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,High,Female,Medium,2,Manufacturing Director,High,Married,6162,1,No,12,Excellent,High,Basic,14,3,3,14,13,6,8
40,No,Travel_Frequently,Research & Development,16,Master,Medical,Low,Male,Medium,2,Laboratory Technician,High,Single,5094,6,No,14,Excellent,Very High,None,10,6,3,1,0,0,0
30,No,Travel_Rarely,Research & Development,2,Bachelor,Medical,High,Female,Medium,2,Manufacturing Director,Very High,Single,6877,5,Yes,24,Outstanding,Medium,None,12,4,2,0,0,0,0
45,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Medium,Female,Medium,1,Research Scientist,High,Single,2274,1,No,14,Excellent,Very High,None,1,3,3,1,0,0,0
42,No,Travel_Rarely,Research & Development,29,Bachelor,Life Sciences,Medium,Male,High,2,Manufacturing Director,Medium,Married,4434,1,No,13,Excellent,Very High,Basic,10,3,2,9,8,7,8
38,No,Travel_Frequently,Research & Development,12,Bachelor,Life Sciences,Low,Male,Medium,2,Healthcare Representative,Low,Divorced,6288,2,No,15,Excellent,High,Basic,13,3,2,4,3,1,2
34,No,Travel_Frequently,Research & Development,16,Master,Life Sciences,High,Female,Medium,1,Research Scientist,Very High,Single,2553,1,No,16,Excellent,High,None,6,3,3,5,2,1,3
49,Yes,Travel_Rarely,Sales,11,Bachelor,Marketing,High,Female,High,3,Sales Executive,Very High,Married,7654,1,No,18,Excellent,Low,Moderate,9,3,4,9,8,7,7
55,Yes,Travel_Rarely,Sales,2,Below College,Medical,High,Male,High,2,Sales Executive,Very High,Single,5160,4,No,16,Excellent,High,None,12,3,2,9,7,7,3
43,No,Travel_Rarely,Research & Development,14,College,Life Sciences,Medium,Male,High,4,Research Director,Low,Married,17159,6,No,24,Outstanding,High,Basic,22,3,3,4,1,1,0
27,No,Travel_Rarely,Research & Development,5,Below College,Technical Degree,High,Male,Medium,3,Research Director,Very High,Divorced,12808,1,Yes,16,Excellent,Medium,Basic,9,3,3,9,8,0,8
35,No,Travel_Rarely,Research & Development,7,Bachelor,Other,High,Male,High,3,Manufacturing Director,High,Single,10221,3,No,21,Outstanding,Medium,None,17,3,4,8,5,1,6
28,No,Travel_Rarely,Sales,2,Master,Marketing,Medium,Female,High,2,Sales Executive,Medium,Married,4779,1,Yes,20,Outstanding,Low,None,8,2,3,8,7,7,5
34,No,Travel_Rarely,Human Resources,3,College,Human Resources,High,Male,High,1,Human Resources,Very High,Married,3737,0,No,19,Excellent,High,Basic,4,1,1,3,2,0,2
26,Yes,Travel_Frequently,Research & Development,5,College,Medical,High,Female,Medium,1,Research Scientist,High,Married,2366,1,Yes,14,Excellent,Low,Basic,8,2,3,8,7,1,7
27,No,Non-Travel,Research & Development,3,Bachelor,Medical,Very High,Male,High,1,Research Scientist,Very High,Married,1706,1,No,11,Excellent,High,High,0,6,2,0,0,0,0
51,No,Travel_Rarely,Sales,26,Master,Marketing,Low,Female,High,4,Manager,High,Married,16307,2,No,14,Excellent,High,Basic,29,2,2,20,6,4,17
44,No,Travel_Rarely,Research & Development,4,Bachelor,Medical,Very High,Male,High,2,Healthcare Representative,Medium,Single,5933,9,No,12,Excellent,Very High,None,10,2,2,5,2,2,3
25,No,Travel_Rarely,Research & Development,2,Below College,Medical,Low,Male,Very High,1,Research Scientist,Low,Single,3424,7,No,13,Excellent,High,None,6,3,2,4,3,0,1
33,No,Travel_Rarely,Sales,1,Bachelor,Medical,Low,Male,Very High,2,Sales Executive,Low,Divorced,4037,1,No,22,Outstanding,Low,Basic,9,5,3,9,8,0,8
35,No,Travel_Rarely,Research & Development,27,Below College,Medical,High,Female,Medium,1,Research Scientist,Low,Single,2559,1,No,11,Excellent,Very High,None,6,3,2,6,5,1,1
36,No,Travel_Rarely,Sales,1,College,Life Sciences,Medium,Male,High,2,Sales Executive,Very High,Married,6201,1,Yes,14,Excellent,Very High,Basic,18,1,2,18,14,4,11
32,No,Travel_Rarely,Sales,13,Master,Life Sciences,Medium,Male,High,2,Sales Executive,Very High,Divorced,4403,2,No,11,Excellent,High,Basic,8,3,2,5,2,0,3
30,No,Travel_Frequently,Research & Development,5,Master,Life Sciences,Medium,Male,Medium,1,Research Scientist,Very High,Divorced,3761,9,No,12,Excellent,Medium,Basic,10,3,2,5,4,0,3
53,No,Travel_Rarely,Sales,7,College,Marketing,Low,Female,Medium,3,Sales Executive,Very High,Married,10934,7,Yes,18,Excellent,Very High,Basic,35,3,3,5,2,0,4
45,No,Travel_Rarely,Sales,9,Bachelor,Marketing,Very High,Male,High,3,Sales Executive,Low,Divorced,10761,4,Yes,12,Excellent,High,Basic,18,2,3,5,4,0,2
32,No,Travel_Rarely,Research & Development,8,College,Medical,High,Female,Very High,2,Research Scientist,High,Married,5175,5,No,12,Excellent,High,Basic,9,3,2,5,3,1,3
52,No,Travel_Frequently,Research & Development,25,Master,Medical,High,Female,Medium,4,Manufacturing Director,Very High,Married,13826,3,No,22,Outstanding,High,None,31,3,3,9,8,0,0
37,No,Travel_Rarely,Sales,16,Master,Marketing,Very High,Male,Medium,2,Sales Executive,High,Divorced,6334,4,No,19,Excellent,Very High,Moderate,9,2,3,1,0,0,0
28,No,Travel_Rarely,Human Resources,8,College,Medical,Medium,Male,Medium,1,Human Resources,Very High,Divorced,4936,1,No,13,Excellent,Very High,Basic,6,6,3,5,1,0,4
22,No,Travel_Rarely,Research & Development,1,College,Life Sciences,Very High,Male,Medium,2,Manufacturing Director,Very High,Married,4775,6,No,22,Outstanding,Low,Moderate,4,2,1,2,2,2,2
44,No,Travel_Rarely,Research & Development,8,Master,Life Sciences,Low,Male,Very High,1,Laboratory Technician,Very High,Married,2818,2,Yes,24,Outstanding,High,Basic,10,2,2,3,2,0,2
42,No,Travel_Frequently,Research & Development,2,Below College,Medical,Medium,Male,High,1,Research Scientist,Very High,Single,2515,5,Yes,14,Excellent,Very High,None,8,2,3,2,1,2,2
36,No,Travel_Rarely,Human Resources,8,Bachelor,Life Sciences,Low,Male,Medium,1,Human Resources,Low,Married,2342,0,No,21,Outstanding,High,None,6,3,3,5,4,0,3
25,No,Travel_Rarely,Sales,3,Below College,Other,High,Male,High,2,Sales Executive,Low,Married,4194,1,Yes,18,Excellent,Very High,None,5,3,3,5,3,0,3
35,No,Travel_Rarely,Research & Development,9,Bachelor,Life Sciences,Very High,Female,Medium,3,Manufacturing Director,High,Married,10685,1,Yes,20,Outstanding,Medium,Basic,17,2,3,17,14,5,15
35,Yes,Travel_Frequently,Research & Development,25,Master,Life Sciences,Very High,Female,High,1,Research Scientist,Medium,Divorced,2022,1,Yes,19,Excellent,Low,Basic,10,3,2,10,2,7,8
32,No,Non-Travel,Research & Development,1,Bachelor,Life Sciences,Very High,Male,High,1,Laboratory Technician,Very High,Divorced,2314,0,No,12,Excellent,Medium,Basic,4,2,3,3,0,0,2
25,No,Travel_Rarely,Sales,4,Below College,Marketing,High,Male,Medium,2,Sales Executive,Low,Married,4256,1,No,12,Excellent,Low,None,5,1,4,5,2,0,3
